matcherUuid,contactfrequencyOption,genderOption,hobbyOption,sameMajorOption,ageOption,mbtiOption,myMajor,,,,
90c30d0ac15d40159d2f32c76cdb80bb,22,NOT_FREQUENT,MALE,"드라이브,맛집 탐방,야구,페스티벌,해외 팝송,티",의생명과학과,INFJ,FALSE,0.2,0.2,0.2,0.4
1e210d07c9304bc68ea6c46acd5dedf8,28,NOT_FREQUENT,FEMALE,"OTT 시청,롤,발라드,인디음악,국내 여행,댄스,뮤지컬,독서,뜨개질,야구",공간디자인소비자학과,INTP,TRUE,0.2,0.2,0.2,0.4
a7e82f066f62445ba767acf8c28a8dce,26,NOT_FREQUENT,MALE,"캠핑,롤토체스,해외 여행,스팀게임,모바일게임",수학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
a4d0a18c48de48aa8640d1bd018fced8,29,FREQUENT,FEMALE,"뮤지컬,피파,자전거,맛집 탐방,해외 팝송,농구",회계학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
2ed0c006d3ab4e21aa0bfe3390e8b8b9,26,NORMAL,FEMALE,"휴식,요리,웹툰,스팀게임",의생명과학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
87b1f5bc760b428b95569af29814edb3,27,NOT_FREQUENT,MALE,"요가,해외 여행,코딩,발라드,전시회,보드게임,자전거,힙합,스팀게임",인공지능학과,INFP,FALSE,0.2,0.2,0.2,0.4
5ccbb6d85403477e8458094aea5e284c,20,NOT_FREQUENT,FEMALE,"클라이밍,수집,국내 여행,댄스,해외 여행,독서,러닝,맛집 탐방",수학과,INFP,FALSE,0.2,0.2,0.2,0.4
dfa9524e96004d448ececae56116833e,27,FREQUENT,MALE,"캠핑,해외 팝송,발라드,뮤지컬,OTT 시청,베이킹,휴식,패션",의생명과학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
f05fc8fcb3704240b80e7619a7166361,20,NOT_FREQUENT,MALE,"인디음악,악기 연주,캠핑,OTT 시청,코딩,자전거,댄스",미디어기술콘텐츠학과,INFP,TRUE,0.2,0.2,0.2,0.4
1e311ef810b048e0b620d22edc981482,25,FREQUENT,MALE,"영화,요가,롤토체스,러닝,힙합,코딩,해외 팝송,인디음악,요리",정보통신전자공학부,ESFP,TRUE,0.2,0.2,0.2,0.4
b1614feb1bb24aa696b874c93ff75058,20,NOT_FREQUENT,MALE,"스팀게임,휴식,롤토체스,코딩,방탈출,베이킹,헬스,오버워치",컴퓨터정보공학부,ISTP,FALSE,0.2,0.2,0.2,0.4
47386bb9693945838412d622ec3e29d4,21,NORMAL,MALE,"뜨개질,뮤지컬,수집,페스티벌,모바일게임",심리학과,ENFP,TRUE,0.2,0.2,0.2,0.4
0085935b1f38404c98785ad795f74cf4,29,FREQUENT,FEMALE,"발라드,배그,패션",철학과,INTP,FALSE,0.2,0.2,0.2,0.4
0f23f7e31ab64b90aa328ce74e82112b,27,NOT_FREQUENT,MALE,"요가,스팀게임,힙합,보드게임,전시회,롤토체스,피파,해외 여행,방탈출",자유전공학과,ISTP,TRUE,0.2,0.2,0.2,0.4
d248fc2fffd64262958c306563a6fd48,22,NORMAL,FEMALE,"인디음악,해외 여행",수학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
305d3cfe6a714dd4842cc4cf584aff52,24,NOT_FREQUENT,MALE,"스팀게임,맛집 탐방,등산,인디음악,모바일게임,뮤지컬",바이오메디컬화학공학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
3da265be3ee5477dae4f5b09b70cfe4c,28,FREQUENT,FEMALE,"드라이브,야구,발라드,수집",자유전공학과,ENFP,TRUE,0.2,0.2,0.2,0.4
7378950b0a1c42f089e97666cd439107,26,FREQUENT,MALE,"독서,해외 여행,배그,캠핑,k-pop",중국언어문화학과,INFJ,FALSE,0.2,0.2,0.2,0.4
bee92b502afa4e48996bf04ed0604e44,30,FREQUENT,MALE,"요가,수집,웹툰,맛집 탐방,힙합,독서,인디음악,패션",행정학과,INTP,TRUE,0.2,0.2,0.2,0.4
d92ef207df454f9c95d1513239c65738,25,NORMAL,MALE,"수집,보드게임,영화,오버워치,스팀게임,클라이밍",국제학부,ENFJ,FALSE,0.2,0.2,0.2,0.4
d9aff0d118a04557952771e42d4f6cfa,23,NOT_FREQUENT,FEMALE,"베이킹,롤,발라드,배그",바이오메디컬화학공학과,ISTP,TRUE,0.2,0.2,0.2,0.4
bfeeb23b938848eaaba13ca4ba63f1a6,27,NORMAL,MALE,"오버워치,k-pop,페스티벌,야구,보드게임,독서,뜨개질,OTT 시청,롤,티",철학과,ISFP,TRUE,0.2,0.2,0.2,0.4
15c3dd8d852a4c0cbb8b22aa79b48eaa,22,NORMAL,MALE,"드라이브,휴식,k-pop,농구,등산,방탈출",법학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
112265fa56ea4c89ad46207e2db09e91,28,FREQUENT,MALE,영화,법학과,INFP,TRUE,0.2,0.2,0.2,0.4
f5c6f45d7a374b26a00e2a0057105e37,23,FREQUENT,FEMALE,"오버워치,뜨개질,OTT 시청,휴식,보드게임,독서,악기 연주,요가,피파,야구",물리학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
692e0ec9f01b451680fa8d280289ad9e,26,NOT_FREQUENT,FEMALE,"뮤지컬,요리,농구,수집,배그,요가,야구,방탈출,전시회,자전거",식품영양학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
92bf1fb533f44f1c98de1145ee02064a,21,NOT_FREQUENT,MALE,인디음악,인공지능학과,ENFP,FALSE,0.2,0.2,0.2,0.4
8f79c40226a24e04806c5172a347c884,22,NOT_FREQUENT,FEMALE,"배드민턴,헬스",정보통신전자공학부,ISTJ,TRUE,0.2,0.2,0.2,0.4
314eee1bf6b049ce83aa83e755918faa,21,FREQUENT,MALE,"요가,휴식,베이킹,야구,국내 여행,등산,인디음악,발라드,배드민턴",심리학과,INTJ,TRUE,0.2,0.2,0.2,0.4
425b0a73f91a428b89d244be0faa233c,28,FREQUENT,FEMALE,"해외 여행,롤,보드게임",데이터사이언스학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
ab77e377013040ffa7d060714254dfdf,20,NORMAL,FEMALE,"전시회,모바일게임,인디음악,힙합,보드게임,요리,해외 여행,등산,배드민턴",특수교육과,ENTP,TRUE,0.2,0.2,0.2,0.4
4534fd1ed17840b3894c0a1b980d9907,26,NORMAL,FEMALE,"독서,전시회,자전거,투자,악기 연주,티",사회학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
19be9d3b85784c65b30d0fe76617ccce,29,NORMAL,FEMALE,"해외 팝송,악기 연주,티,요가,클라이밍,코딩,롤,피파,투자,뜨개질",철학과,INFJ,TRUE,0.2,0.2,0.2,0.4
630be1d7bdc741119156b27040e80ae7,28,NOT_FREQUENT,FEMALE,"뜨개질,농구,발라드,티,롤토체스",특수교육과,ENTJ,TRUE,0.2,0.2,0.2,0.4
94b7a1dd7c564ab68b1558fd4717f2e7,22,FREQUENT,FEMALE,자전거,심리학과,INTP,TRUE,0.2,0.2,0.2,0.4
f1bc575732fe4d558d78a8866a83b48d,26,NORMAL,FEMALE,"배드민턴,캠핑,헬스,수집,농구,티,스팀게임,맛집 탐방",수학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
4890f0c6667142ebb4b36662fda204fc,30,NOT_FREQUENT,MALE,"오버워치,요리",행정학과,ISTP,TRUE,0.2,0.2,0.2,0.4
73c954ef48a645d69489a7b3989ddc4e,25,FREQUENT,FEMALE,"요리,패션,모바일게임,뮤지컬,영화",화학과,ESTP,TRUE,0.2,0.2,0.2,0.4
08ef81ae83254920a9a8e91ceac79299,30,NOT_FREQUENT,FEMALE,"피파,휴식,힙합,요리,사진 촬영,발라드,베이킹,농구,k-pop",물리학과,INFP,FALSE,0.2,0.2,0.2,0.4
0bf0572f3e634762804ee87e8aa6b8a5,27,FREQUENT,MALE,"OTT 시청,코딩,드라이브,영화,캠핑",자유전공학과,ENTP,TRUE,0.2,0.2,0.2,0.4
3747865926cc4bbd98bcc0bbc149bfe8,25,FREQUENT,MALE,"롤토체스,야구,모바일게임,캠핑",식품영양학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
90e1b9b8f58b4866bf2bc9ac4a6c0c78,22,FREQUENT,MALE,"사진 촬영,오버워치,뮤지컬,방탈출",공간디자인소비자학과,INTP,FALSE,0.2,0.2,0.2,0.4
45d0b410017b4ea9879f260c63a529f7,20,NOT_FREQUENT,MALE,"피파,등산",인공지능학과,ESTP,TRUE,0.2,0.2,0.2,0.4
6b01265d21c74cbc808b2f82e6883896,25,NORMAL,FEMALE,"휴식,웹툰,헬스,야구,스팀게임,배그",에너지환경공학과,INFJ,FALSE,0.2,0.2,0.2,0.4
002baf867ae0435b95756a32f20b5566,24,NORMAL,MALE,"클라이밍,전시회,코딩,농구,페스티벌,힙합,국내 여행,축구",정보통신전자공학부,ISTP,FALSE,0.2,0.2,0.2,0.4
caee7d1e53bb4e5ea9d8d72566ea9924,25,FREQUENT,FEMALE,"악기 연주,해외 팝송,축구",바이오메디컬화학공학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
8c702573356f45c9a192a2e47dc45d7e,24,NORMAL,MALE,"해외 팝송,휴식,영화,투자,스팀게임,모바일게임,힙합",공간디자인소비자학과,ESFP,TRUE,0.2,0.2,0.2,0.4
b88c2d5944704caca4a0a1f6d8bea7c0,27,FREQUENT,FEMALE,"독서,오버워치,축구,패션,수집,맛집 탐방,k-pop,페스티벌,롤토체스",특수교육과,ISFJ,FALSE,0.2,0.2,0.2,0.4
2281374ed15a4929849d6691c35913a6,23,FREQUENT,FEMALE,"오버워치,OTT 시청,캠핑,배드민턴,k-pop,맛집 탐방,요리",국제학부,ESFP,FALSE,0.2,0.2,0.2,0.4
c5ec346781304e12bda1fdeb00b5754f,20,NORMAL,FEMALE,코딩,바이오메디컬화학공학과,INFP,TRUE,0.2,0.2,0.2,0.4
c18bac37fd6840a4a1cb037a8df9beaf,21,FREQUENT,MALE,등산,정보통신전자공학부,INTP,TRUE,0.2,0.2,0.2,0.4
5cae47720ca043f2a7c2987ba011fded,21,NORMAL,MALE,"캠핑,자전거,사진 촬영,힙합",영어영문학부,ISTJ,FALSE,0.2,0.2,0.2,0.4
47306e0fe6b845bba837163ab129eb86,24,FREQUENT,FEMALE,"영화,페스티벌,자전거,캠핑",경영학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
a6514fcad8f44f83bc7a1d079bf825b0,25,NORMAL,FEMALE,"배그,자전거,등산,모바일게임,댄스",정보통신전자공학부,INFP,FALSE,0.2,0.2,0.2,0.4
c5d6da49c93b4a7ca5763cd31a0278e5,25,NORMAL,MALE,"해외 팝송,투자,방탈출,롤토체스,클라이밍,모바일게임,인디음악,영화,롤,배그",법학과,INTJ,FALSE,0.2,0.2,0.2,0.4
a25794b7e1e24c7381d9a8b9597d105b,28,NORMAL,MALE,"스팀게임,롤토체스,악기 연주",정보통신전자공학부,INFP,TRUE,0.2,0.2,0.2,0.4
57f7970f3cf243568db4a8c3458cab3e,27,NORMAL,FEMALE,"k-pop,러닝",공간디자인소비자학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
81a414f5ef404c9b85e3be3ae236cb68,23,NOT_FREQUENT,MALE,페스티벌,경영학과,ESFP,TRUE,0.2,0.2,0.2,0.4
4680fbec7cf74ebd8f97158db8c07667,24,NOT_FREQUENT,FEMALE,베이킹,에너지환경공학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
08569b204ae641a6aba255e89ddce0d5,24,NORMAL,FEMALE,"국내 여행,웹툰,OTT 시청",바이오메디컬화학공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
524e257fcab04310ba21267395dfce97,22,FREQUENT,FEMALE,스팀게임,공간디자인소비자학과,ISTP,TRUE,0.2,0.2,0.2,0.4
fcd18f92551d4012a5455cafc746761d,24,NORMAL,FEMALE,"패션,뮤지컬,요리",국제학부,INTP,TRUE,0.2,0.2,0.2,0.4
e0d8a49834ba4a65ab06dbc2249b9c5b,26,FREQUENT,FEMALE,"캠핑,방탈출,사진 촬영,롤,등산,배드민턴,힙합,댄스,러닝",철학과,ESFP,FALSE,0.2,0.2,0.2,0.4
c28443df2abe4a908df69569c0e54c30,27,NOT_FREQUENT,FEMALE,"웹툰,헬스,전시회,캠핑,휴식,모바일게임,사진 촬영,국내 여행,힙합",영어영문학부,ISTP,FALSE,0.2,0.2,0.2,0.4
4cff361b555042ed99e5709cdb4aede9,23,NOT_FREQUENT,FEMALE,"웹툰,클라이밍",물리학과,INTP,FALSE,0.2,0.2,0.2,0.4
0fe1cda67c26453c833dc77fa2e1b1f3,28,NOT_FREQUENT,MALE,"해외 여행,사진 촬영,휴식,국내 여행,독서,맛집 탐방,투자,티,자전거",에너지환경공학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
11cb478b934c4c32945c7b76cd953675,21,NOT_FREQUENT,MALE,"패션,방탈출,인디음악",사회학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
7e87656ae529430ea0405bd2276ae008,29,NORMAL,MALE,"티,스팀게임,수집,사진 촬영,요가,전시회,캠핑,베이킹",에너지환경공학과,ISTP,FALSE,0.2,0.2,0.2,0.4
6ac69ed6df574394808bf675347ec502,23,FREQUENT,MALE,"배그,농구,피파,사진 촬영,패션",인공지능학과,ISFP,FALSE,0.2,0.2,0.2,0.4
5d017efcb5144b9698803a7c065b6b3d,20,NORMAL,FEMALE,"러닝,맛집 탐방,힙합",컴퓨터정보공학부,ISFP,FALSE,0.2,0.2,0.2,0.4
61356f9cea4c478aa0b6281d25f35da4,25,NOT_FREQUENT,FEMALE,독서,특수교육과,ENFJ,FALSE,0.2,0.2,0.2,0.4
d5bbf725cfab4ee0b6362f15077d5115,27,NORMAL,FEMALE,"맛집 탐방,배그,야구,힙합",화학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
5f42d1a32a7d4f9a8afa4561e9b83de0,28,FREQUENT,MALE,"영화,헬스,캠핑,야구,투자,코딩,사진 촬영,힙합",인공지능학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
ca9c811177ff4cf9bd734fbf1f0e3512,24,NOT_FREQUENT,MALE,"등산,영화,사진 촬영",물리학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
bec6bd633b314942aa40a2a7a383551c,29,NORMAL,FEMALE,"요가,투자,등산,영화,헬스,해외 팝송",의류학과,INTJ,TRUE,0.2,0.2,0.2,0.4
83b133c2aacc498ca5fe383698160416,20,NOT_FREQUENT,MALE,"코딩,자전거,드라이브,클라이밍",식품영양학과,INTJ,FALSE,0.2,0.2,0.2,0.4
0fd02a5db6d9465bbefd3ad9089f494b,27,NOT_FREQUENT,FEMALE,"휴식,롤토체스,전시회,롤",철학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
1aecb2e495e743808ea035f2aaa749b4,28,FREQUENT,MALE,"영화,스팀게임,뮤지컬,맛집 탐방,농구,러닝",식품영양학과,ISTP,TRUE,0.2,0.2,0.2,0.4
b26b65eeec1a4e2c87ba19e5f5b27fab,22,NORMAL,MALE,"힙합,드라이브,인디음악,페스티벌,러닝,악기 연주,요리,방탈출,전시회",국제학부,ESFJ,TRUE,0.2,0.2,0.2,0.4
3a23f8c54a034df2a89d7f71aeaa38d0,30,NORMAL,MALE,"농구,패션,클라이밍,해외 팝송,발라드",법학과,ENFP,FALSE,0.2,0.2,0.2,0.4
e3109360fb9b4f0ba9c87525fda37a85,23,FREQUENT,MALE,"휴식,스팀게임,축구,배드민턴,러닝,악기 연주,피파,뮤지컬",물리학과,INFP,TRUE,0.2,0.2,0.2,0.4
231f4c6498924864805a1cd08987dfde,23,NOT_FREQUENT,MALE,"롤토체스,영화,야구,해외 팝송,피파,모바일게임,헬스,국내 여행",심리학과,INTP,FALSE,0.2,0.2,0.2,0.4
c62d3d5e4b474c3fb781eb04fa6783fc,23,NOT_FREQUENT,FEMALE,드라이브,컴퓨터정보공학부,ENTJ,FALSE,0.2,0.2,0.2,0.4
805f4577033d48eb99ef830e3b19fba6,27,FREQUENT,FEMALE,"인디음악,k-pop,축구,코딩,오버워치,모바일게임",의생명과학과,ESFP,TRUE,0.2,0.2,0.2,0.4
e84cebc5d99d42269bd4485c3ab065ef,21,NOT_FREQUENT,MALE,클라이밍,생명공학과,ENTP,FALSE,0.2,0.2,0.2,0.4
470985cb2c5949dda6f2055475440cbf,22,NORMAL,MALE,"방탈출,모바일게임,수집,댄스,전시회,배드민턴",의생명과학과,INFP,TRUE,0.2,0.2,0.2,0.4
871a4393d0e448bebdb6106ecd799a00,29,NOT_FREQUENT,FEMALE,"클라이밍,해외 여행,인디음악,사진 촬영,자전거",화학과,INTJ,TRUE,0.2,0.2,0.2,0.4
1da416e357e94619ad4c23154e2bb992,26,FREQUENT,MALE,"페스티벌,OTT 시청,영화,롤",특수교육과,ENTP,TRUE,0.2,0.2,0.2,0.4
b94e46b213354e5c8ac27c7490b5d274,26,NORMAL,FEMALE,"뮤지컬,배드민턴,헬스,등산",식품영양학과,ENTP,TRUE,0.2,0.2,0.2,0.4
712e2013f0b44acb97221ebd7033abd9,25,FREQUENT,MALE,"롤,등산,웹툰,해외 여행,모바일게임,배그,러닝,투자,티",국제학부,ISTP,TRUE,0.2,0.2,0.2,0.4
983e19345b92451a90d823e8349323ac,22,NORMAL,FEMALE,"영화,힙합",특수교육과,ISTJ,TRUE,0.2,0.2,0.2,0.4
8c387e33179243e9a605161aea626487,29,FREQUENT,FEMALE,"힙합,배드민턴,롤,뮤지컬,드라이브,배그,클라이밍,페스티벌",데이터사이언스학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
a65c4f21942f46ec976887c938c218a6,29,NORMAL,MALE,"배드민턴,코딩,모바일게임,요가,러닝,드라이브,롤",의류학과,INTP,FALSE,0.2,0.2,0.2,0.4
ff280d1a6c2c4b3bb0c979e78eec4619,26,FREQUENT,FEMALE,"페스티벌,영화,국내 여행,댄스,방탈출,독서,롤",공간디자인소비자학과,INTJ,TRUE,0.2,0.2,0.2,0.4
0118c12cd6b84393ac78d95519fb25b1,24,NORMAL,MALE,"인디음악,k-pop",미디어기술콘텐츠학과,INFP,FALSE,0.2,0.2,0.2,0.4
e305cda5231e43ad871ac4b103a7d84a,30,NORMAL,MALE,"사진 촬영,피파,축구",식품영양학과,INTP,FALSE,0.2,0.2,0.2,0.4
22d3ee3eb6004ba2bc73f6fa1574ba10,27,NORMAL,FEMALE,"롤,페스티벌,발라드,모바일게임,방탈출,베이킹",에너지환경공학과,INFP,FALSE,0.2,0.2,0.2,0.4
3fd1e9c2fd174360b52f92f9149650c8,20,FREQUENT,FEMALE,"러닝,방탈출,맛집 탐방,전시회",의생명과학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
0587d9599545434aa49257b3bd27f840,24,FREQUENT,FEMALE,"등산,맛집 탐방",의생명과학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
886fb2446c384992a70e681cc913fe34,25,NOT_FREQUENT,MALE,"캠핑,인디음악,등산",화학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
f9f0f18e5aa14843bec4235f1cf47124,20,FREQUENT,FEMALE,드라이브,바이오메디컬화학공학과,ISTP,TRUE,0.2,0.2,0.2,0.4
55fc0874175f4a87a2d935dde5a318c1,25,NOT_FREQUENT,FEMALE,휴식,생명공학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
b34f4ae8b362420cbe54f8858e3216bb,26,FREQUENT,FEMALE,"수집,축구,댄스,베이킹,k-pop,오버워치,자전거,사진 촬영",중국언어문화학과,ENFP,TRUE,0.2,0.2,0.2,0.4
8d92bc49d24a442bb095a9673e1526f4,22,NOT_FREQUENT,FEMALE,뜨개질,자유전공학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
52623de43319429fa8fe526eb03763db,26,NOT_FREQUENT,FEMALE,"독서,티,자전거,맛집 탐방,모바일게임,배그,인디음악,야구",경영학과,INTP,TRUE,0.2,0.2,0.2,0.4
567f2e1fee6c4cb5a99ac165e0e6c342,23,NOT_FREQUENT,FEMALE,인디음악,의류학과,ESTP,FALSE,0.2,0.2,0.2,0.4
736bda0487a04f59a130eacf2d10b86f,22,FREQUENT,FEMALE,자전거,수학과,ISFP,FALSE,0.2,0.2,0.2,0.4
0255504a76314ae48aba0f45c07ebd9d,27,FREQUENT,FEMALE,"코딩,힙합,k-pop,축구,농구,배드민턴",데이터사이언스학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
ce11e573fc22422dba573addf4873da1,28,NORMAL,MALE,"롤토체스,자전거,맛집 탐방,인디음악,독서",생명공학과,INTP,TRUE,0.2,0.2,0.2,0.4
0275aa72bd12487c8c9733b2a13f7ca4,24,NORMAL,FEMALE,"러닝,피파",회계학과,ENTP,TRUE,0.2,0.2,0.2,0.4
d93c73cb03764932998d3c7717dd31f4,24,FREQUENT,MALE,"드라이브,투자",경영학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
b7e0c9f0351343dbb99c1a6322084491,20,FREQUENT,MALE,"캠핑,롤토체스,악기 연주,해외 여행,피파,베이킹,페스티벌",의생명과학과,INTP,TRUE,0.2,0.2,0.2,0.4
ae40a17efc744bceaee04b41b371f0e6,29,NORMAL,FEMALE,"페스티벌,전시회,캠핑",데이터사이언스학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
d27bc6e371dc4d8597b3df580cd3ea1c,28,NORMAL,MALE,"방탈출,전시회,배그,페스티벌,OTT 시청",공간디자인소비자학과,ENTP,TRUE,0.2,0.2,0.2,0.4
2355b16eb7064c29ad1122f0373c2972,25,FREQUENT,FEMALE,"오버워치,헬스,뜨개질,모바일게임,농구,롤토체스,자전거,드라이브,코딩",중국언어문화학과,ISFP,TRUE,0.2,0.2,0.2,0.4
99d22ce79d0943b69c556b3de0af2d62,27,NOT_FREQUENT,FEMALE,"페스티벌,러닝,방탈출,댄스,영화,뜨개질,힙합,뮤지컬,k-pop,오버워치",공간디자인소비자학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
0715b557b9224e18b772a0e73dca8b7d,29,NORMAL,MALE,"방탈출,웹툰,휴식,맛집 탐방,캠핑,배그,뮤지컬,러닝,댄스,헬스",식품영양학과,ISFP,FALSE,0.2,0.2,0.2,0.4
f5b03437ca9343de9b029fddaca5df30,30,NOT_FREQUENT,MALE,"인디음악,영화,스팀게임,롤토체스,요리",철학과,ESFP,TRUE,0.2,0.2,0.2,0.4
2a07ca7925824d02b65c6928578602a2,20,FREQUENT,MALE,러닝,식품영양학과,ENFP,TRUE,0.2,0.2,0.2,0.4
8be9c5fc7df1471689b0f5145645f3fe,29,NORMAL,MALE,"오버워치,페스티벌,등산,독서,요가,모바일게임,수집",영어영문학부,ENFP,FALSE,0.2,0.2,0.2,0.4
34dff9e67f774d2a8506c5782b8bc73a,29,NORMAL,FEMALE,"피파,투자,베이킹,코딩",컴퓨터정보공학부,ISTP,TRUE,0.2,0.2,0.2,0.4
5742112415f947e4b2b8f785ff19daa9,24,NORMAL,MALE,"수집,자전거,야구,요가,배드민턴,투자,사진 촬영,오버워치",특수교육과,ENTP,FALSE,0.2,0.2,0.2,0.4
a86ddffbfd13432dad4ef7e4b0935542,30,NORMAL,FEMALE,"캠핑,뜨개질,스팀게임,전시회,악기 연주",사회학과,INTJ,FALSE,0.2,0.2,0.2,0.4
7406103e48ff411db6d8b0a94440cec4,20,FREQUENT,FEMALE,"모바일게임,악기 연주,사진 촬영,배드민턴,인디음악,러닝,캠핑,보드게임",공간디자인소비자학과,INFJ,FALSE,0.2,0.2,0.2,0.4
0dec6ca45ae1476ebee87a931b686948,28,NORMAL,FEMALE,"배드민턴,야구,사진 촬영,방탈출,코딩,롤토체스,악기 연주,발라드,인디음악",컴퓨터정보공학부,ESTJ,TRUE,0.2,0.2,0.2,0.4
f177ff4f24f84cb1902594bcae3f7879,22,FREQUENT,FEMALE,패션,국제학부,ISTP,TRUE,0.2,0.2,0.2,0.4
bd79ab32a3304c41a0e950381d1c4193,20,NORMAL,FEMALE,"자전거,헬스,독서,악기 연주,댄스,k-pop",영어영문학부,ESTP,TRUE,0.2,0.2,0.2,0.4
dc6e7f3540b645c8b9d159fa9d341e74,28,NORMAL,FEMALE,"요가,인디음악",특수교육과,ENTJ,FALSE,0.2,0.2,0.2,0.4
4d2a175d85a84bcf9c6a889a792e73b3,22,NOT_FREQUENT,MALE,발라드,국제학부,ISFP,TRUE,0.2,0.2,0.2,0.4
c164a4f7a24940509e71d56af683296c,22,FREQUENT,FEMALE,"등산,웹툰,베이킹",미디어기술콘텐츠학과,INFJ,FALSE,0.2,0.2,0.2,0.4
bf5f057ad6fd4d42a84a70c6b227e501,20,NOT_FREQUENT,MALE,"해외 여행,드라이브,수집,국내 여행,스팀게임,독서,배그,요가,배드민턴,패션",수학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
c6941b2b03334db097aa16bd8af3d180,21,FREQUENT,MALE,"베이킹,오버워치,댄스,뜨개질,배드민턴,악기 연주,러닝,패션",물리학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
5c0089789cb74e70a36843ec55076857,28,FREQUENT,MALE,"야구,뮤지컬,해외 팝송,발라드,배드민턴,전시회,티,캠핑,배그,인디음악",식품영양학과,ENTP,TRUE,0.2,0.2,0.2,0.4
0c72d0a0ab314ba98520357b8005b159,29,FREQUENT,MALE,"러닝,방탈출,롤,코딩",의생명과학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
a1308f782dec4d089448c22f69dd9d7d,28,NORMAL,MALE,"뜨개질,배그,티,코딩,롤토체스,베이킹,웹툰,헬스,k-pop,해외 팝송",중국언어문화학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
27b73f644c904b32bfe14c7fc159cdf9,30,FREQUENT,FEMALE,"드라이브,롤,맛집 탐방,피파,농구,해외 팝송,국내 여행",데이터사이언스학과,INTP,FALSE,0.2,0.2,0.2,0.4
41ec4b653e324212a32c115e407e4538,21,NOT_FREQUENT,MALE,"베이킹,뜨개질,힙합",정보통신전자공학부,ESTP,FALSE,0.2,0.2,0.2,0.4
32142facf2e34b25a92b810692035244,22,FREQUENT,MALE,독서,공간디자인소비자학과,INTJ,FALSE,0.2,0.2,0.2,0.4
1b698721c67b4cc0b79519d916e79a8e,21,NORMAL,FEMALE,"요리,모바일게임,피파,휴식",특수교육과,INTJ,FALSE,0.2,0.2,0.2,0.4
db01348b362345658b85a2070fdcf72e,22,FREQUENT,FEMALE,"휴식,전시회,축구,농구,보드게임,롤토체스,모바일게임,배드민턴,방탈출,스팀게임",중국언어문화학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
f65812854c654cfcb51b15e37aeac9eb,23,NORMAL,MALE,"뮤지컬,댄스,인디음악",에너지환경공학과,INFJ,TRUE,0.2,0.2,0.2,0.4
c9ef7dcb0b644e90919e10d0134be448,21,FREQUENT,MALE,"k-pop,요가,독서,발라드",심리학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
5aa7ac4bf2bf451dbb6251e4c13a482f,21,NOT_FREQUENT,FEMALE,"보드게임,배그",철학과,ENFJ,FALSE,0.2,0.2,0.2,0.4
35cbbbe027d54b648c86aa402619e17e,20,NOT_FREQUENT,FEMALE,"전시회,휴식,패션,국내 여행,인디음악,OTT 시청,티",데이터사이언스학과,ISTP,FALSE,0.2,0.2,0.2,0.4
81256cacc59141749610a38c4c8bbbc3,27,FREQUENT,FEMALE,"사진 촬영,농구",심리학과,INFJ,TRUE,0.2,0.2,0.2,0.4
73d73e64f0934881b95918c1dd80267b,28,NORMAL,FEMALE,"뜨개질,배드민턴",국제학부,INFJ,FALSE,0.2,0.2,0.2,0.4
